Dish ID,Ingredient Name,Mass (g),Carbs (g),Glycemic Index,Glycemic Load,Class
dish_1551397714,lemon,82,7.38,20,1.476,1
dish_1551224483,cauliflower,107,5.35,15,0.8025,2
dish_1551224483,bread,29,12.267,75,9.20025,2
dish_1551224483,fish,93,0,0,0,2
dish_1551565845,lemon,96,8.64,20,1.728,1
dish_1551234046,bell peppers,31,2.79,15,0.4185,1
dish_1551234046,ham,34,0.51,0,0,1
dish_1551234046,tortilla,36,16.2,30,4.86,1
dish_1551314669,lemon,91,8.19,20,1.638,1
dish_1551566547,tortilla,11,4.95,30,1.485,1
dish_1551566547,chicken,34,0,0,0,1
dish_1551566547,cauliflower,45,2.25,15,0.3375,1
dish_1551391083,tofu,119,2.261,15,0.33915,2
dish_1551391083,kiwi,91,13.65,52,7.098,2
dish_1551391083,oatmeal,72,8.64,60,5.184,2
dish_1559239369,berries,108,15.12,35,5.292,2
dish_1559239369,spinach (raw),40,1.44,15,0.216,2
dish_1559239369,orange,128,15.36,45,6.912,2
dish_1551318543,lemon,59,5.31,20,1.062,1
dish_1551377052,shrimp,51,0.102,0,0,1
dish_1551314048,corn,29,6.09,52,3.1668,1
dish_1551237231,ham,33,0.495,0,0,1
dish_1559239256,orange,128,15.36,45,6.912,1
dish_1551493005,corn,28,5.88,52,3.0576,1
dish_1551493005,chicken,77,0,0,0,1
dish_1551493005,ham,73,1.095,0,0,1
dish_1551563853,ham,64,0.96,0,0,1
dish_1551563853,chicken,43,0,0,0,1
dish_1551563853,pineapple,56,7.28,66,4.8048,1
dish_1551488415,orange,10,1.2,45,0.54,1
dish_1550710758,cucumbers,71,1.42,15,0.213,2
dish_1550710758,nuts,43,9.03,1,0.0903,2
dish_1550710758,bread,31,13.113,75,9.83475,2
dish_1550712654,nuts,36,7.56,1,0.0756,1
dish_1550712654,cucumbers,63,1.26,15,0.189,1
dish_1550712654,bell peppers,52,4.68,15,0.702,1
dish_1550713065,nuts,57,11.97,1,0.1197,1
dish_1551492023,ham,19,0.285,0,0,1
dish_1550773162,nuts,37,7.77,1,0.0777,1
dish_1551381173,tortilla,32,14.4,30,4.32,1
dish_1550861584,banana,40,9.2,52,4.784,1
dish_1550862733,tomatoes,56,3.808,30,1.1424,1
dish_1550862733,banana,37,8.51,52,4.4252,1
dish_1550862733,apple,31,4.34,36,1.5624,1
dish_1551390429,kiwi,100,15,52,7.8,1
dish_1550777418,nuts,28,5.88,1,0.0588,1
dish_1551306375,white rice,62,17.36,70,12.152,2
dish_1551306375,bacon,19,0.266,0,0,2
dish_1551306375,corn,27,5.67,52,2.9484,2
dish_1551567471,ham,49,0.735,0,0,1
dish_1550861074,banana,140,32.2,52,16.744,2
dish_1551375480,cantaloupe,83,6.64,65,4.316,1
dish_1551375480,shrimp,40,0.08,0,0,1
dish_1551375480,berries,55,7.7,35,2.695,1
dish_1550861835,apple,142,19.88,36,7.1568,2
dish_1550861835,scrambled eggs,96,1.536,0,0,2
dish_1550861835,banana,40,9.2,52,4.784,2
dish_1551565945,lemon,96,8.64,20,1.728,1
dish_1551565945,berries,44,6.16,35,2.156,1
dish_1551565945,olives,39,2.457,15,0.36855,1
dish_1551381050,tortilla,59,26.55,30,7.965,1
dish_1551381050,mushroom,22,0.726,15,0.1089,1
dish_1551381050,cheese,21,0.273,0,0,1
dish_1551226892,tortilla,31,13.95,30,4.185,1
dish_1551567170,asparagus,17,0.663,15,0.09945,1
dish_1551567170,lemon,56,5.04,20,1.008,1
dish_1551567170,nuts,37,7.77,1,0.0777,1
dish_1551393161,white rice,63,17.64,70,12.348,2
dish_1551393161,tofu,69,1.311,15,0.19665,2
dish_1551393161,nuts,58,12.18,1,0.1218,2
dish_1551396309,nuts,36,7.56,1,0.0756,1
dish_1551396309,asparagus,15,0.585,15,0.08775,1
dish_1551396309,tortilla,24,10.8,30,3.24,1
dish_1551305257,corn,33,6.93,52,3.6036,2
dish_1551305257,mushroom,27,0.891,15,0.13365,2
dish_1551305257,oatmeal,134,16.08,60,9.648,2
dish_1551391197,shrimp,40,0.08,0,0,1
dish_1551138312,pineapple,89,11.57,66,7.6362,2
dish_1551138312,tomatoes,67,4.556,30,1.3668,2
dish_1551138312,bread,27,11.421,75,8.56575,2
dish_1551488197,ham,40,0.6,0,0,1
dish_1551488197,carrot,19,1.9,30,0.57,1
dish_1551488197,asparagus,20,0.78,15,0.117,1
dish_1550708875,nuts,41,8.61,1,0.0861,1
dish_1551389458,lemon,7974,717.66,20,143.532,3
dish_1551493123,kiwi,66,9.9,52,5.148,1
dish_1550707578,scrambled eggs,85,1.36,0,0,3
dish_1550707578,oatmeal,136,16.32,60,9.792,3
dish_1550707578,bread,48,20.304,75,15.228,3
dish_1551233708,bread,41,17.343,75,13.00725,2
dish_1551379654,cantaloupe,68,5.44,65,3.536,2
dish_1551379654,banana,70,16.1,52,8.372,2
dish_1551379654,cheese,36,0.468,0,0,2
dish_1550713114,tomatoes,97,6.596,30,1.9788,1
dish_1550713114,nuts,57,11.97,1,0.1197,1
dish_1550713114,tofu,64,1.216,15,0.1824,1
dish_1551235240,cheese,39,0.507,0,0,2
dish_1551235240,mixed greens,14,0.742,15,0.1113,2
dish_1551235240,bread,59,24.957,75,18.71775,2
dish_1551235699,beef,69,0,0,0,1
dish_1551235699,orange,178,21.36,45,9.612,1
dish_1551235699,cheese,17,0.221,0,0,1
dish_1551316878,brussels sprouts,50,4.5,15,0.675,2
dish_1551316878,white rice,70,19.6,70,13.72,2
dish_1551316878,orange,70,8.4,45,3.78,2
dish_1550773995,potatoes,52,8.84,70,6.188,3
dish_1550773995,berries,79,11.06,35,3.871,3
dish_1550773995,banana,155,35.65,52,18.538,3
dish_1550709028,bell peppers,72,6.48,15,0.972,1
dish_1550709028,nuts,41,8.61,1,0.0861,1
dish_1550709028,beef,37,0,0,0,1
dish_1551323866,shrimp,41,0.082,0,0,1
dish_1551492866,corn,28,5.88,52,3.0576,1
dish_1551488691,kiwi,53,7.95,52,4.134,1
dish_1551390382,broccoli,43,3.01,15,0.4515,1
dish_1551390382,kiwi,65,9.75,52,5.07,1
dish_1551390382,chicken,56,0,0,0,1
dish_1551316788,orange,70,8.4,45,3.78,1
dish_1551225281,bread,46,19.458,75,14.5935,2
dish_1551564282,oatmeal,48,5.76,60,3.456,1
dish_1551564282,kiwi,52,7.8,52,4.056,1
dish_1551564282,tofu,55,1.045,15,0.15675,1
dish_1551227165,bread,29,12.267,75,9.20025,1
dish_1551222036,tortilla,65,29.25,30,8.775,1
dish_1550862106,orange,67,8.04,45,3.618,1
dish_1550862106,scrambled eggs,48,0.768,0,0,1
dish_1550862106,apple,28,3.92,36,1.4112,1
dish_1551493278,white rice,36,10.08,70,7.056,2
dish_1551493278,kiwi,66,9.9,52,5.148,2
dish_1551493278,sausage,96,4.032,0,0,2
dish_1551490819,sausage,92,3.864,0,0,1
dish_1551490819,ham,45,0.675,0,0,1
dish_1551490819,olives,45,2.835,15,0.42525,1
dish_1551492975,corn,28,5.88,52,3.0576,1
dish_1551492975,chicken,77,0,0,0,1
dish_1551492975,ham,73,1.095,0,0,1
dish_1551322755,corn,34,7.14,52,3.7128,1
dish_1551322755,orange,79,9.48,45,4.266,1
dish_1551322755,lemon,65,5.85,20,1.17,1
dish_1551222225,cucumbers,51,1.02,15,0.153,1
dish_1551222225,carrot,22,2.2,30,0.66,1
dish_1551222225,tortilla,65,29.25,30,8.775,1
dish_1551224534,bread,29,12.267,75,9.20025,2
dish_1551224534,fish,93,0,0,0,2
dish_1551224534,cauliflower,107,5.35,15,0.8025,2
dish_1551379788,nuts,43,9.03,1,0.0903,1
dish_1550775472,banana,76,17.48,52,9.0896,1
dish_1551375596,shrimp,30,0.06,0,0,1
dish_1551233982,tortilla,36,16.2,30,4.86,1
dish_1551317508,lemon,100,9,20,1.8,1
dish_1551487472,orange,15,1.8,45,0.81,1
dish_1551487472,olives,82,5.166,15,0.7749,1
dish_1551487472,tofu,42,0.798,15,0.1197,1
dish_1551233827,bread,41,17.343,75,13.00725,2
dish_1551233827,apple,69,9.66,36,3.4776,2
dish_1551233827,ham,47,0.705,0,0,2
dish_1551139956,avocado,84,7.56,10,0.756,1
dish_1551139956,fish,49,0,0,0,1
dish_1551139956,bread,21,8.883,75,6.66225,1
dish_1551318716,oatmeal,124,14.88,60,8.928,2
dish_1551318716,cauliflower,68,3.4,15,0.51,2
dish_1551318716,lemon,59,5.31,20,1.062,2
dish_1550779058,nuts,30,6.3,1,0.063,1
dish_1550779058,cucumbers,69,1.38,15,0.207,1
dish_1550779058,bacon,12,0.168,0,0,1
dish_1550706325,bell peppers,45,4.05,15,0.6075,2
dish_1550706325,tomatoes,87,5.916,30,1.7748,2
dish_1550706325,bread,50,21.15,75,15.8625,2
dish_1551491297,ham,30,0.45,0,0,1
dish_1551491297,sausage,97,4.074,0,0,1
dish_1551491297,scrambled eggs,66,1.056,0,0,1
dish_1551563170,ham,42,0.63,0,0,1
dish_1551563170,olives,38,2.394,15,0.3591,1
dish_1551563170,berries,57,7.98,35,2.793,1
dish_1551375783,scrambled eggs,61,0.976,0,0,1
dish_1551375783,shrimp,30,0.06,0,0,1
dish_1551375783,cantaloupe,76,6.08,65,3.952,1
dish_1551375027,broccoli,52,3.64,15,0.546,1
dish_1551375027,kiwi,100,15,52,7.8,1
dish_1551375027,bacon,13,0.182,0,0,1
dish_1551233938,ham,34,0.51,0,0,1
dish_1551233859,bread,41,17.343,75,13.00725,2
dish_1551233859,apple,69,9.66,36,3.4776,2
dish_1551233859,ham,47,0.705,0,0,2
dish_1550796330,apple,131,18.34,36,6.6024,2
dish_1550796330,orange,95,11.4,45,5.13,2
dish_1550796330,berries,83,11.62,35,4.067,2
dish_1551486277,olives,36,2.268,15,0.3402,1
dish_1551486277,ham,45,0.675,0,0,1
dish_1551486277,kiwi,57,8.55,52,4.446,1
dish_1551565237,lemon,22,1.98,20,0.396,1
dish_1551396061,nuts,36,7.56,1,0.0756,1
dish_1551137277,bread,60,25.38,75,19.035,3
dish_1551137277,potatoes,52,8.84,70,6.188,3
dish_1551137277,mixed greens,12,0.636,15,0.0954,3
dish_1551228669,tortilla,37,16.65,30,4.995,1
dish_1551228669,mushroom,25,0.825,15,0.12375,1
dish_1551228669,fish,36,0,0,0,1
dish_1551494035,tortilla,67,30.15,30,9.045,1
dish_1551381661,tortilla,43,19.35,30,5.805,1
dish_1551489961,sausage,63,2.646,0,0,1
dish_1551489961,ham,30,0.45,0,0,1
dish_1551489961,olives,65,4.095,15,0.61425,1
dish_1550863309,orange,21,2.52,45,1.134,3
dish_1550863309,apple,33,4.62,36,1.6632,3
dish_1550863309,banana,165,37.95,52,19.734,3
dish_1551314254,lemon,41,3.69,20,0.738,1
dish_1550862399,banana,166,38.18,52,19.8536,3
dish_1550862399,cantaloupe,84,6.72,65,4.368,3
dish_1550862399,berries,44,6.16,35,2.156,3
dish_1551395088,corn,28,5.88,52,3.0576,1
dish_1550862217,banana,166,38.18,52,19.8536,3
dish_1551564992,ham,49,0.735,0,0,1
dish_1550860747,pineapple,79,10.27,66,6.7782,1
dish_1558549773,spinach (raw),10,0.36,15,0.054,1
dish_1563822597,squash,29.333334,0.997333356,15,0.149600003,1
dish_1563822597,zucchini,29.333334,0.792000018,15,0.118800003,1
dish_1551492561,olives,45,2.835,15,0.42525,1
dish_1551492561,mushroom,29,0.957,15,0.14355,1
dish_1563393217,zucchini,39.333336,1.062000072,15,0.159300011,1
dish_1563393217,squash,39.333336,1.337333424,15,0.200600014,1
dish_1559239151,spinach (raw),40,1.44,15,0.216,1
dish_1558459115,almonds,20,4.54,15,0.681,3
dish_1558459115,grapes,42,7.56,56,4.2336,3
dish_1550771267,broccoli,58,4.06,15,0.609,1
dish_1558724959,brussels sprouts,118,10.62,15,1.593,2
dish_1566242164,olives,40,2.52,15,0.378,1
dish_1566242164,cherry tomatoes,69,2.691,30,0.8073,1
dish_1566242164,onions,52,4.68,15,0.702,1
dish_1562617703,frozen yogurt,110,26.95,51,13.7445,2
dish_1550772027,tomatoes,42,2.856,30,0.8568,1
dish_1563824339,olives,36,2.268,15,0.3402,1
dish_1550707156,potatoes,118,20.06,70,14.042,2
dish_1551565752,white rice,37,10.36,70,7.252,1
dish_1551393210,nuts,58,12.18,1,0.1218,2
dish_1551139367,pineapple,63,8.19,66,5.4054,1
dish_1550705623,bell peppers,51,4.59,15,0.6885,1
dish_1550710448,tofu,67,1.273,15,0.19095,1
dish_1559240908,orange,128,15.36,45,6.912,1
dish_1559235815,bagels,43.200001,21.16800049,69,14.60592034,2
dish_1565640272,cherry tomatoes,240,9.36,30,2.808,3
dish_1551392590,mushroom,23,0.759,15,0.11385,1
dish_1565033139,olives,127,8.001,15,1.20015,1
dish_1563464480,watermelon,60,4.56,75,3.42,2
dish_1550790511,mixed greens,22,1.166,15,0.1749,1
dish_1551139606,brussels sprouts,56,5.04,15,0.756,1
dish_1551139606,bell peppers,34,3.06,15,0.459,1
dish_1566242273,onions,52,4.68,15,0.702,1
dish_1566242273,olives,40,2.52,15,0.378,1
dish_1566242273,cherry tomatoes,69,2.691,30,0.8073,1
dish_1558549214,spinach (raw),10,0.36,15,0.054,3
dish_1558461431,spinach (raw),5,0.18,15,0.027,1
dish_1551567848,olives,63,3.969,15,0.59535,1
dish_1558641075,cherry tomatoes,69,2.691,30,0.8073,1
dish_1558115011,almonds,20,4.54,15,0.681,1
dish_1550712079,mixed greens,59,3.127,15,0.46905,1
dish_1566931586,olives,91,5.733,15,0.85995,1
dish_1566931586,broccoli,71,4.97,15,0.7455,1
dish_1551139535,bell peppers,34,3.06,15,0.459,1
dish_1565811091,spinach (raw),20,0.72,15,0.108,1
dish_1558724574,brussels sprouts,118,10.62,15,1.593,1
dish_1558381032,almonds,20,4.54,15,0.681,1
dish_1562958629,artichokes,79,8.69,20,1.738,1
dish_1551563627,white rice,27,7.56,70,5.292,1
dish_1551563627,lemon,37,3.33,20,0.666,1
dish_1563393148,squash,39.333336,1.337333424,15,0.200600014,1
dish_1563393148,zucchini,39.333336,1.062000072,15,0.159300011,1
dish_1551236949,brussels sprouts,102,9.18,15,1.377,1
dish_1551486158,olives,36,2.268,15,0.3402,1
dish_1563824279,olives,36,2.268,15,0.3402,1
dish_1551491452,asparagus,27,1.053,15,0.15795,1
dish_1559844683,broccoli,31,2.17,15,0.3255,2
dish_1565898489,olives,40,2.52,15,0.378,1
dish_1559590099,asparagus,39,1.521,15,0.22815,1
dish_1560442226,berries,147,20.58,35,7.203,1
dish_1550712681,mixed greens,36,1.908,15,0.2862,1
dish_1551237046,brussels sprouts,102,9.18,15,1.377,1
dish_1551376575,nuts,37,7.77,1,0.0777,2
dish_1558630288,garden salad,11,0.352,30,0.1056,1
dish_1551492534,mushroom,29,0.957,15,0.14355,1
dish_1551375848,nuts,37,7.77,1,0.0777,1
dish_1556575558,celery,28,0.952,15,0.1428,1
dish_1556575558,brussels sprouts,64,5.76,15,0.864,1
dish_1551122662,potatoes,59,10.03,70,7.021,2
dish_1551378719,asparagus,15,0.585,15,0.08775,1
dish_1551378719,brussels sprouts,59,5.31,15,0.7965,1
dish_1550706945,potatoes,118,20.06,70,14.042,2
dish_1560442258,berries,147,20.58,35,7.203,1
dish_1565808975,onions,56,5.04,15,0.756,1
dish_1551564255,oatmeal,48,5.76,60,3.456,1
dish_1551139831,avocado,84,7.56,10,0.756,1
dish_1550771387,broccoli,58,4.06,15,0.609,1
dish_1566501352,cherry tomatoes,57,2.223,30,0.6669,1
dish_1558550218,grapes,42,7.56,56,4.2336,2
dish_1566328776,cherry tomatoes,36,1.404,30,0.4212,3
dish_1567106693,cherry tomatoes,88,3.432,30,1.0296,1
dish_1567106693,bell peppers,58,5.22,15,0.783,1
dish_1550873788,avocado,29,2.61,10,0.261,1
dish_1565894910,cheese pizza,47,15.745,80,12.596,3
dish_1563378660,bagels,99.200005,48.60800245,69,33.53952169,3
dish_1550861124,berries,161,22.54,35,7.889,3
dish_1565808998,onions,56,5.04,15,0.756,1
dish_1566328831,cherry tomatoes,36,1.404,30,0.4212,3
dish_1562614895,broccoli,148,10.36,15,1.554,1
dish_1563827132,broccoli,28.333334,1.98333338,15,0.297500007,2
dish_1563827132,squash,28.333334,0.963333356,15,0.144500003,2
dish_1563827132,zucchini,28.333334,0.765000018,15,0.114750003,2
dish_1551567230,nuts,37,7.77,1,0.0777,1
dish_1558635618,white rice,43,12.04,70,8.428,3
dish_1558460061,grapes,59,10.62,56,5.9472,1
dish_1566328805,cherry tomatoes,36,1.404,30,0.4212,3
dish_1560798785,tofu,81,1.539,15,0.23085,3
dish_1560798785,broccoli,31,2.17,15,0.3255,3
dish_1565725188,onions,56,5.04,15,0.756,1
dish_1566413445,olives,80,5.04,15,0.756,1
dish_1550710542,tofu,67,1.273,15,0.19095,1
dish_1565727851,mixed greens,9,0.477,15,0.07155,1
dish_1561739623,sweet potato,84,15.12,70,10.584,2
dish_1558381860,avocado,59,5.31,10,0.531,1
dish_1566332040,spinach (raw),65,2.34,15,0.351,1
dish_1551139874,bread,21,8.883,75,6.66225,1
dish_1551139874,avocado,84,7.56,10,0.756,1
dish_1551142001,mixed greens,18,0.954,15,0.1431,1
dish_1551567805,olives,37,2.331,15,0.34965,1
dish_1550713174,tofu,64,1.216,15,0.1824,1
dish_1551135896,brussels sprouts,58,5.22,15,0.783,1
dish_1568666184,lettuce,190,5.51,15,0.8265,1
dish_1551226013,brussels sprouts,64,5.76,15,0.864,1
dish_1558641320,cherry tomatoes,64,2.496,30,0.7488,3
dish_1551567775,olives,37,2.331,15,0.34965,1
dish_1568400967,broccoli,71,4.97,15,0.7455,1
dish_1564516397,cherry tomatoes,32,1.248,30,0.3744,1
dish_1560370114,asparagus,39,1.521,15,0.22815,1
dish_1564170474,squash,56,1.904,15,0.2856,1
dish_1565727821,mixed greens,9,0.477,15,0.07155,1
dish_1551389588,lemon,7974,717.66,20,143.532,3
dish_1566931650,olives,91,5.733,15,0.85995,1
dish_1566931650,broccoli,71,4.97,15,0.7455,1
dish_1563294441,watermelon,79,6.004,75,4.503,2
dish_1558547205,white rice,54,15.12,70,10.584,3
dish_1551237079,brussels sprouts,102,9.18,15,1.377,1
dish_1562786103,frozen yogurt,57,13.965,51,7.12215,1
dish_1551378151,asparagus,22,0.858,15,0.1287,1
dish_1558638216,white rice,43,12.04,70,8.428,1
dish_1550711973,mixed greens,59,3.127,15,0.46905,1
dish_1566838378,watermelon,139,10.564,75,7.923,3
dish_1551486217,olives,36,2.268,15,0.3402,1
dish_1551491048,broccoli,36,2.52,15,0.378,1
dish_1551392316,asparagus,30,1.17,15,0.1755,1
dish_1559843690,broccoli,18,1.26,15,0.189,1
dish_1561580322,wheat berry,23,4.393,30,1.3179,1
dish_1558641108,cherry tomatoes,69,2.691,30,0.8073,1
dish_1550708366,tomatoes,59,4.012,30,1.2036,1
dish_1568401018,broccoli,71,4.97,15,0.7455,1
dish_1551226101,brussels sprouts,64,5.76,15,0.864,2
dish_1565811061,spinach (raw),20,0.72,15,0.108,1
dish_1550861187,berries,161,22.54,35,7.889,3
dish_1550712143,mixed greens,59,3.127,15,0.46905,1
dish_1551488324,olives,40,2.52,15,0.378,1
dish_1550873668,avocado,29,2.61,10,0.261,1
dish_1559233055,garden salad,39,1.248,30,0.3744,1
dish_1551565720,white rice,37,10.36,70,7.252,1
dish_1550792365,bell peppers,56,5.04,15,0.756,1
dish_1550876416,avocado,39,3.51,10,0.351,1
dish_1551136396,brussels sprouts,58,5.22,15,0.783,1
dish_1551222833,brussels sprouts,51,4.59,15,0.6885,1
dish_1566931620,olives,91,5.733,15,0.85995,1
dish_1566931620,broccoli,71,4.97,15,0.7455,1
dish_1566242298,olives,40,2.52,15,0.378,1
dish_1566242298,cherry tomatoes,69,2.691,30,0.8073,1
dish_1566242298,onions,52,4.68,15,0.702,1
dish_1551488448,olives,40,2.52,15,0.378,1
dish_1551563660,lemon,37,3.33,20,0.666,1
dish_1551563660,white rice,27,7.56,70,5.292,1
dish_1565728388,cheese pizza,47,15.745,80,12.596,2
dish_1551490767,olives,45,2.835,15,0.42525,1
dish_1550708327,tomatoes,59,4.012,30,1.2036,1
dish_1567714839,mixed greens,32,1.696,15,0.2544,1
dish_1560798744,broccoli,31,2.17,15,0.3255,3
dish_1560798744,tofu,81,1.539,15,0.23085,3
dish_1551123455,pineapple,65,8.45,66,5.577,2
dish_1551379252,broccoli,59,4.13,15,0.6195,1
dish_1566332193,spinach (raw),65,2.34,15,0.351,1
dish_1551379379,broccoli,59,4.13,15,0.6195,1
dish_1550713566,cucumbers,82,1.64,15,0.246,1
dish_1565811000,spinach (raw),20,0.72,15,0.108,1
dish_1550708152,tomatoes,59,4.012,30,1.2036,1
dish_1558468494,squash,77,2.618,15,0.3927,1
dish_1558460908,spinach (raw),8,0.288,15,0.0432,2
dish_1550792143,bell peppers,56,5.04,15,0.756,1
dish_1567714745,mixed greens,32,1.696,15,0.2544,1
dish_1558640267,grapes,92,16.56,56,9.2736,1
dish_1561739576,sweet potato,84,15.12,70,10.584,2
dish_1551397629,asparagus,22,0.858,15,0.1287,1
dish_1551323035,white rice,74,20.72,70,14.504,2
dish_1550712839,mixed greens,36,1.908,15,0.2862,1
dish_1550874829,avocado,26,2.34,10,0.234,1
dish_1550713423,cucumbers,82,1.64,15,0.246,1
dish_1563824377,olives,36,2.268,15,0.3402,1
dish_1560442303,berries,147,20.58,35,7.203,1
dish_1559843185,broccoli,31,2.17,15,0.3255,1
dish_1559843222,broccoli,31,2.17,15,0.3255,2
dish_1562617446,roasted potatoes,64,11.52,59,6.7968,3
dish_1560961012,bagels,56.799999,27.83199951,69,19.20407966,3
dish_1551396678,asparagus,22,0.858,15,0.1287,1
dish_1551492506,olives,45,2.835,15,0.42525,1
dish_1558122583,potatoes,61,10.37,70,7.259,1
dish_1550773284,nuts,37,7.77,1,0.0777,1
dish_1550773284,broccoli,59,4.13,15,0.6195,1
dish_1558630325,garden salad,11,0.352,30,0.1056,2
dish_1559844366,broccoli,31,2.17,15,0.3255,2
dish_1563309285,bell peppers,29,2.61,15,0.3915,1
dish_1563309285,lettuce,66,1.914,15,0.2871,1
dish_1558548958,spinach (raw),10,0.36,15,0.054,1
dish_1559589902,asparagus,22,0.858,15,0.1287,1
dish_1550860858,pineapple,79,10.27,66,6.7782,2
dish_1551226049,brussels sprouts,64,5.76,15,0.864,2
dish_1565894889,cheese pizza,47,15.745,80,12.596,3
dish_1560442279,berries,147,20.58,35,7.203,1
dish_1556575327,celery,28,0.952,15,0.1428,1
dish_1556575327,brussels sprouts,64,5.76,15,0.864,1
dish_1558468285,mixed greens,44,2.332,15,0.3498,1
dish_1563393244,squash,39.333336,1.337333424,15,0.200600014,1
dish_1563393244,zucchini,39.333336,1.062000072,15,0.159300011,1
dish_1550797031,tomatoes,59,4.012,30,1.2036,1
dish_1558546918,white rice,54,15.12,70,10.584,2
dish_1561393619,berries,108,15.12,35,5.292,1
dish_1556575124,celery,28,0.952,15,0.1428,1
dish_1551492590,olives,45,2.835,15,0.42525,1
dish_1551492590,mushroom,29,0.957,15,0.14355,1
dish_1551125384,mixed greens,16,0.848,15,0.1272,1
dish_1551224208,mushroom,29,0.957,15,0.14355,1
dish_1566332116,spinach (raw),65,2.34,15,0.351,1
dish_1550710664,cucumbers,71,1.42,15,0.213,1
dish_1550773038,broccoli,59,4.13,15,0.6195,1
dish_1550875058,avocado,26,2.34,10,0.234,1
dish_1551222791,brussels sprouts,51,4.59,15,0.6885,1
dish_1551228715,tortilla,37,16.65,30,4.995,1
dish_1550792315,bell peppers,56,5.04,15,0.756,1
dish_1562862550,bagels,42.400002,20.77600098,69,14.33544068,2
dish_1562613045,corn,79,16.59,52,8.6268,1
dish_1562613045,mixed greens,32,1.696,15,0.2544,1
dish_1562613045,cod,96,0,0,0,1
dish_1558463113,cherry tomatoes,72,2.808,30,0.8424,1
dish_1550860820,pineapple,79,10.27,66,6.7782,2
dish_1565727765,mixed greens,9,0.477,15,0.07155,1
dish_1560787817,bagels,54.400002,26.65600098,69,18.39264068,3
dish_1556575273,celery,28,0.952,15,0.1428,1
dish_1556575273,brussels sprouts,64,5.76,15,0.864,1
dish_1551225501,apple,111,15.54,36,5.5944,3
dish_1568146977,broccoli,71,4.97,15,0.7455,1
dish_1566242066,olives,40,2.52,15,0.378,1
dish_1550712622,bell peppers,52,4.68,15,0.702,1
dish_1550712622,cucumbers,63,1.26,15,0.189,1
dish_1551139576,brussels sprouts,56,5.04,15,0.756,1
dish_1551139576,bell peppers,34,3.06,15,0.459,1
dish_1565898511,olives,40,2.52,15,0.378,1
dish_1551122952,mixed greens,18,0.954,15,0.1431,1
dish_1551139764,bread,21,8.883,75,6.66225,1
dish_1559925083,yam,35.5,10.437,70,7.3059,2
dish_1567785622,berries,54,7.56,35,2.646,1
dish_1565809033,onions,56,5.04,15,0.756,1
dish_1558116260,almonds,75,17.025,15,2.55375,1
dish_1564518850,frozen yogurt,119,29.155,51,14.86905,2
dish_1564083534,olives,37,2.331,15,0.34965,1
dish_1550712913,tofu,64,1.216,15,0.1824,1
dish_1556575499,brussels sprouts,64,5.76,15,0.864,1
dish_1556575499,celery,28,0.952,15,0.1428,1
dish_1567106594,cherry tomatoes,88,3.432,30,1.0296,1
dish_1566242234,onions,52,4.68,15,0.702,1
dish_1566242234,cherry tomatoes,69,2.691,30,0.8073,1
dish_1566242234,olives,40,2.52,15,0.378,1
dish_1558459528,cherry tomatoes,64,2.496,30,0.7488,1
dish_1550712877,mixed greens,36,1.908,15,0.2862,1
dish_1551389551,lemon,7974,717.66,20,143.532,3
dish_1564601470,turnips,73,3.723,20,0.7446,1
dish_1551141892,mixed greens,18,0.954,15,0.1431,1
dish_1566931548,olives,91,5.733,15,0.85995,1
dish_1566931548,broccoli,71,4.97,15,0.7455,1
dish_1561737776,bagels,111.200005,54.48800245,69,37.59672169,3
dish_1563464457,watermelon,60,4.56,75,3.42,1
dish_1565987054,spinach (raw),64,2.304,15,0.3456,1
dish_1565811025,spinach (raw),20,0.72,15,0.108,1
dish_1559842409,broccoli,31,2.17,15,0.3255,1
dish_1558723742,cauliflower,41,2.05,15,0.3075,2
dish_1559590130,asparagus,39,1.521,15,0.22815,1
dish_1551379408,broccoli,59,4.13,15,0.6195,1
dish_1550777256,banana,61,14.03,52,7.2956,2
dish_1551567106,nuts,37,7.77,1,0.0777,1
dish_1565987142,spinach (raw),64,2.304,15,0.3456,1
dish_1563393341,squash,39.666668,1.348666712,15,0.202300007,1
dish_1563393341,zucchini,39.666668,1.071000036,15,0.160650005,1
dish_1567714875,mixed greens,32,1.696,15,0.2544,1
dish_1551224089,mushroom,29,0.957,15,0.14355,1
dish_1558724853,brussels sprouts,118,10.62,15,1.593,1
